Source,Target
15255,ID29922475
15255,ID99591619
15255,ID90096740
15269,ID43513134
15269,ID84335916
15269,ID61347427
15270,ID42935914
15270,ID75680536
15270,ID79117597
15273,ID61657199
15273,ID53557990
15273,ID13625730
15275,ID87110947
15275,ID07432825
15275,ID98371820
15289,ID54943417
15289,ID32451351
15289,ID96480213
15295,ID73522592
15295,ID92025304
15295,ID13410741
15304,ID19069416
15304,ID29922475
15304,ID02151581
15307,ID20757185
15307,ID03211743
15307,ID67871631
15313,ID20583529
15313,ID92889105
15313,ID20995600
15315,ID90581933
15315,ID30882260
15315,ID53877594
15321,ID22768508
15321,ID44175530
15321,ID28188304
15322,ID22601337
15322,ID62450514
15322,ID55695646
15324,ID18727536
15324,ID77609555
15324,ID54051452
15328,ID49305920
15328,ID91466041
15328,ID94820231
15333,ID35776622
15333,ID72223158
15333,ID19578928
15335,ID22601337
15335,ID39861954
15335,ID62589187
15336,ID43248075
15336,ID02670962
15336,ID63685211
15366,ID29922475
15366,ID03851695
15366,ID49271937
15370,ID38516754
15370,ID62878800
15370,ID95718030
15372,ID43513134
15372,ID84335916
15372,ID61347427
15375,ID57978417
15375,ID81433100
15375,ID48748849
15379,ID45434939
15379,ID74014159
15379,ID31787243
15400,ID43248075
15400,ID76303891
15400,ID91224780
15402,ID68928451
15402,ID54098819
15402,ID81438570
15409,ID54943417
15409,ID96962931
15409,ID00119795
15412,ID68928451
15412,ID54098819
15412,ID36134662
15448,ID58736069
15448,ID77109783
15448,ID06705645
15449,ID53279747
15449,ID85351071
15449,ID01266674
15458,ID44686006
15458,ID71806581
15458,ID54287019
15465,ID43513134
15465,ID84335916
15465,ID61347427
15479,ID68928451
15479,ID06978956
15479,ID58868345
15489,ID36080129
15489,ID41807437
15489,ID61240992
15490,ID38465148
15490,ID92702848
15490,ID89814259
15501,ID31676821
15501,ID76769246
15501,ID95295631
15505,ID77971541
15505,ID48142947
15505,ID29680938
15553,ID69464236
15553,ID85013412
15553,ID49491635
15562,ID35776622
15562,ID84118380
15562,ID05682502
15565,ID59307461
15565,ID81877482
15565,ID93572129
15566,ID19069416
15566,ID29922475
15566,ID02151581
15567,ID35776622
15567,ID88892945
15567,ID67133270
15574,ID96173168
15574,ID99581876
15574,ID51309001
15575,ID49305920
15575,ID42493343
15575,ID50363763
15576,ID49305920
15576,ID42493343
15576,ID50363763
15579,ID49305920
15579,ID42493343
15579,ID50363763
15580,ID49305920
15580,ID42493343
15580,ID50363763
15581,ID45907793
15581,ID31142568
15581,ID19821905
15587,ID71202918
15587,ID58392237
15587,ID23357219
15591,ID59307461
15591,ID78043041
15591,ID81655356
15597,ID51750235
15597,ID08379855
15597,ID89540253
15601,ID87110947
15601,ID35052317
15601,ID04753008
15610,ID96173168
15610,ID81830971
15610,ID09123214
15611,ID11568416
15611,ID00654026
15611,ID69601321
15614,ID73002757
15614,ID81931596
15614,ID45832066
15618,ID03533746
15618,ID87390694
15618,ID94185686
15619,ID96173168
15619,ID26170388
15619,ID37463657
15620,ID19069416
15620,ID29922475
15620,ID05217836
15631,ID01755963
15631,ID34677212
15631,ID52606191
15637,ID73615343
15637,ID32979782
15637,ID05880216
15643,ID73522592
15643,ID57486392
15643,ID75135064
15647,ID58736069
15647,ID77109783
15647,ID06705645
15649,ID27267451
15649,ID76041006
15649,ID31868190
15655,ID15858747
15655,ID53714569
15655,ID66437944
15662,ID36080129
15662,ID50314771
15662,ID59241499
15669,ID31676821
15669,ID74536888
15669,ID33993620
15673,ID36080129
15673,ID41807437
15673,ID87339438
15679,ID20583529
15679,ID37224381
15679,ID12150045
15680,ID43248075
15680,ID46522581
15680,ID32405908
15683,ID01755963
15683,ID27490028
15683,ID68176729
15687,ID35776622
15687,ID53031860
15687,ID99053543
15690,ID49937497
15690,ID26966190
15690,ID41730431
15694,ID96173168
15694,ID20583529
15694,ID37463657
15698,ID68928451
15698,ID06978956
15698,ID58868345
15702,ID53714569
15702,ID63460468
15702,ID29820486
15723,ID35636420
15723,ID51122961
15723,ID49596865
15727,ID01755963
15727,ID08105172
15727,ID55159399
15728,ID29922475
15728,ID91575476
15728,ID95913822
15737,ID83533057
15737,ID87110947
15737,ID69297912
15752,ID18727536
15752,ID77609555
15752,ID54051452
15756,ID53714569
15756,ID42158092
15756,ID79622023
15761,ID45907793
15761,ID31142568
15761,ID19821905
15771,ID35776622
15771,ID05682502
15771,ID47517432
15779,ID83067120
15779,ID43332904
15779,ID14369526
15780,ID48414987
15780,ID95609352
15780,ID25264894
15784,ID15421062
15784,ID26620793
15784,ID92896584
15786,ID22768508
15786,ID86368243
15786,ID63341040
15788,ID19069416
15788,ID29922475
15788,ID74534582
15789,ID69464236
15789,ID82341617
15789,ID11348882
15790,ID64870362
15790,ID78558969
15790,ID19429998
15800,ID61657199
15800,ID53557990
15800,ID13625730
15802,ID42191963
15802,ID87110947
15802,ID69297912
15803,ID87110947
15803,ID89968677
15803,ID86595035
15812,ID71202918
15812,ID96405072
15812,ID50561799
15820,ID62878800
15820,ID15912930
15820,ID23461011
15822,ID77971541
15822,ID48142947
15822,ID29680938
15828,ID20757185
15828,ID00316763
15828,ID46883813
15831,ID49305920
15831,ID94820231
15831,ID18099131
15834,ID87110947
15834,ID51307314
15834,ID30511375
15838,ID22768508
15838,ID62992115
15838,ID81533977
15839,ID27430736
15839,ID14741935
15839,ID95485769
15854,ID10012765
15854,ID25937774
15854,ID14730170
15861,ID24558400
15861,ID50314771
15861,ID98116724
15874,ID29922475
15874,ID73827743
15874,ID22338002
15876,ID64870362
15876,ID19429998
15876,ID19935864
15877,ID57978417
15877,ID36397652
15877,ID59394020
15879,ID80859484
15879,ID36435508
15879,ID08861017
15897,ID22601337
15897,ID05729613
15897,ID04177767
15900,ID01755963
15900,ID15519328
15900,ID52819112
15902,ID73615343
15902,ID37608454
15902,ID66985750
15913,ID95583608
15913,ID20039353
15913,ID38274238
15921,ID16014628
15921,ID74612896
15921,ID81636306
15923,ID80190973
15923,ID90872088
15923,ID11348349
15925,ID46599857
15925,ID61905183
15925,ID64718502
15943,ID46599857
15943,ID47280374
15943,ID92233172
15972,ID69464236
15972,ID11348882
15972,ID22218713
15993,ID20583529
15993,ID35048492
15993,ID81230894
16020,ID69464236
16020,ID11348882
16020,ID22218713
16025,ID87110947
16025,ID05732659
16025,ID17015395
16070,ID35636420
16070,ID36435508
16070,ID59113389
16090,ID83533057
16090,ID87110947
16090,ID35052317
16095,ID50314771
16095,ID36080129
16095,ID94789452
16097,ID84546112
16097,ID35455627
16097,ID24975402
16105,ID31676821
16105,ID10874867
16105,ID40958760
16109,ID45434939
16109,ID56261824
16109,ID01992995
16112,ID96969441
16112,ID98552997
16112,ID11511715
16117,ID08950314
16117,ID55784231
16117,ID69732771
16120,ID20583529
16120,ID46092655
16120,ID11423980
16121,ID04316205
16121,ID41213748
16121,ID92857434
16125,ID61657199
16125,ID96083100
16125,ID28530128
16128,ID60507252
16128,ID95400248
16128,ID15868521
16133,ID73353411
16133,ID70930579
16133,ID75937794
16139,ID57978417
16139,ID80214318
16139,ID60719460
16145,ID35636420
16145,ID36435508
16145,ID21145970
16158,ID49305920
16158,ID67352453
16158,ID21871039
16170,ID35156910
16170,ID14497000
16170,ID40178291
16175,ID53714569
16175,ID83758251
16175,ID79622023
16178,ID22601337
16178,ID62450514
16178,ID88613797
16179,ID22601337
16179,ID69992180
16179,ID53774258
16193,ID01755963
16193,ID52606191
16193,ID34677212
16197,ID53714569
16197,ID29414820
16197,ID30037262
16199,ID65707442
16199,ID65629209
16199,ID46693201
16208,ID54943417
16208,ID90180693
16208,ID38274238
16210,ID73522592
16210,ID92025304
16210,ID55101485
16214,ID48295890
16214,ID48422470
16214,ID01059570
16215,ID80180374
16215,ID03557171
16215,ID74060998
16221,ID53279747
16221,ID56203011
16221,ID98820513
16223,ID46737883
16223,ID18120783
16223,ID38516754
16224,ID62878800
16224,ID06147252
16224,ID56324149
16227,ID18438332
16227,ID71202918
16227,ID01915346
16230,ID29922475
16230,ID22338002
16230,ID73827743
16234,ID64870362
16234,ID83309871
16234,ID66375898
16241,ID63051637
16241,ID54943417
16241,ID46098245
16250,ID95788246
16250,ID64678121
16250,ID24164900
16252,ID50444384
16252,ID96492833
16252,ID48264849
16253,ID35776622
16253,ID63257513
16253,ID43947579
16257,ID29079758
16257,ID48142947
16257,ID61625872
16259,ID01059570
16259,ID79968009
16259,ID11436385
16279,ID69464236
16279,ID25737671
16279,ID11348882
16282,ID69464236
16282,ID25737671
16282,ID64583352
16297,ID16254191
16297,ID11265066
16297,ID50111895
16301,ID08950314
16301,ID87799105
16301,ID58268367
16329,ID22768508
16329,ID39896834
16329,ID86368243
16332,ID16014628
16332,ID14935181
16332,ID81636306
16343,ID14497000
16343,ID52660966
16343,ID39857079
16352,ID20583529
16352,ID55355627
16352,ID92889105
16354,ID59307461
16354,ID59984758
16354,ID09753197
16359,ID21579257
16359,ID05748664
16359,ID23651329
16366,ID32493641
16366,ID68486375
16366,ID37036068
16371,ID61657199
16371,ID03356727
16371,ID96083100
16376,ID49305920
16376,ID28764442
16376,ID34458365
16395,ID48422470
16395,ID69233668
16395,ID45437760
16398,ID53714569
16398,ID42158092
16398,ID79622023
16402,ID50444384
16402,ID62878800
16402,ID13139376
16407,ID96173168
16407,ID37463657
16407,ID23883102
16435,ID27267451
16435,ID97688734
16435,ID31868190
16442,ID69464236
16442,ID11348882
16442,ID22218713
16446,ID65707442
16446,ID65629209
16446,ID70428662
16452,ID64870362
16452,ID71145550
16452,ID19429998
16461,ID27430736
16461,ID67908971
16461,ID07657690
16486,ID68563702
16486,ID49305920
16486,ID10655278
16487,ID20583529
16487,ID46092655
16487,ID11423980
16489,ID95583608
16489,ID13862377
16489,ID57571802
16494,ID01755963
16494,ID87633851
16494,ID15519328
16517,ID93544363
16517,ID61780543
16517,ID63079385
16518,ID72336161
16518,ID19907957
16518,ID54928848
16532,ID92025304
16532,ID73522592
16532,ID33087587
16544,ID64870362
16544,ID78558969
16544,ID19429998
16545,ID19069416
16545,ID29922475
16545,ID02151581
16547,ID48414987
16547,ID43719250
16547,ID50897874
16557,ID72336161
16557,ID41829448
16557,ID20257189
16560,ID49305920
16560,ID59219546
16560,ID28960520
16561,ID49305920
16561,ID55586964
16561,ID50363763
16566,ID19069416
16566,ID29922475
16566,ID38658098
16567,ID20583529
16567,ID96173168
16567,ID37463657
16568,ID98216291
16568,ID22601337
16568,ID02813299
16571,ID48414987
16571,ID39495931
16571,ID25264894
16576,ID92025304
16576,ID83187113
16576,ID66020980
16578,ID48414987
16578,ID83859391
16578,ID25264894
16580,ID80190973
16580,ID11348349
16580,ID90872088
16590,ID29922475
16590,ID03851695
16590,ID51285675
16595,ID45907793
16595,ID38516754
16595,ID39205659
16614,ID48422470
16614,ID64621986
16614,ID62652726
16623,ID73002757
16623,ID38516754
16623,ID98456837
16638,ID08950314
16638,ID48514451
16638,ID32397111
16644,ID95788246
16644,ID24164900
16644,ID41982089
16649,ID36080129
16649,ID50314771
16649,ID94789452
16658,ID15913118
16658,ID20757185
16658,ID96619053
16660,ID48414987
16660,ID85012179
16660,ID25264894
16674,ID47714419
16674,ID27297731
16674,ID51184267
16677,ID73353411
16677,ID70930579
16677,ID75937794
16688,ID29922475
16688,ID22338002
16688,ID73827743
16692,ID05233588
16692,ID18987640
16692,ID50969188
16698,ID69464236
16698,ID44369363
16698,ID28129605
16703,ID20583529
16703,ID40829672
16703,ID50363763
16707,ID62878800
16707,ID47564997
16707,ID31695940
16708,ID48414987
16708,ID66230462
16708,ID50897874
16714,ID48414987
16714,ID66230462
16714,ID50897874
16722,ID80190973
16722,ID11348349
16722,ID90872088
16723,ID20757185
16723,ID07432825
16723,ID04129402
16726,ID49305920
16726,ID26336437
16726,ID38274238
16732,ID35636420
16732,ID80859484
16732,ID22189871
16733,ID68928451
16733,ID97752197
16733,ID58868345
16738,ID57978417
16738,ID48136698
16738,ID34689226
16746,ID01755963
16746,ID87633851
16746,ID78391026
16749,ID22601337
16749,ID94290377
16749,ID13100344
16753,ID48422470
16753,ID69233668
16753,ID45437760
16757,ID27267451
16757,ID75195946
16757,ID65512864
16768,ID27430736
16768,ID14741935
16768,ID46589756
16783,ID62473443
16783,ID26410828
16783,ID21357393
16785,ID61657199
16785,ID69217669
16785,ID44328335
16795,ID50314771
16795,ID98116724
16795,ID90704969
16798,ID31676821
16798,ID27805479
16798,ID85876346
16801,ID49305920
16801,ID28764442
16801,ID34458365
16809,ID35636420
16809,ID80859484
16809,ID69400526
16828,ID54943417
16828,ID71002292
16828,ID21477945
16836,ID92128136
16836,ID44909866
16836,ID80174591
16855,ID62878800
16855,ID97469948
16855,ID85273052
16857,ID72336161
16857,ID41829448
16857,ID82013902
16864,ID61657199
16864,ID96083100
16864,ID40733153
16885,ID22601337
16885,ID62450514
16885,ID78427417
16892,ID53714569
16892,ID64315989
16892,ID65895816
16899,ID95788246
16899,ID24164900
16899,ID64678121
16901,ID22768508
16901,ID06037178
16901,ID14830097
16905,ID26245690
16905,ID14723315
16905,ID50007682
16908,ID20583529
16908,ID40829672
16908,ID50363763
16915,ID10012765
16915,ID25937774
16915,ID14419708
16922,ID92025304
16922,ID73522592
16922,ID15091188
16923,ID51750235
16923,ID69686401
16923,ID04183090
16925,ID49305920
16925,ID73878194
16925,ID67352453
16930,ID69464236
16930,ID01878783
16930,ID58216087
16942,ID62878800
16942,ID65104461
16942,ID20437785
16943,ID84500842
16943,ID79081557
16943,ID29476265
16945,ID48414987
16945,ID39495931
16945,ID25264894
16948,ID20583529
16948,ID39130587
16948,ID97859872
16953,ID08950314
16953,ID68868056
16953,ID15678962
16956,ID27604162
16956,ID54614514
16956,ID90096740
16959,ID22601337
16959,ID45934834
16959,ID94290377
16960,ID29922475
16960,ID57576549
16960,ID20679723
16966,ID73353411
16966,ID94017825
16966,ID76455942
16973,ID49305920
16973,ID26336437
16973,ID38274238
16985,ID38465148
16985,ID30870021
16985,ID72844253
16997,ID31676821
16997,ID85876346
16997,ID41796424
17002,ID49937497
17002,ID26966190
17002,ID15310394
17004,ID60507252
17004,ID14100616
17004,ID37401836
17005,ID64870362
17005,ID38778634
17005,ID19935864
17014,ID92025304
17014,ID71510358
17014,ID28493660
17027,ID54943417
17027,ID63051637
17027,ID46098245
17031,ID73522592
17031,ID92025304
17031,ID15091188
17034,ID49305920
17034,ID88224462
17034,ID75549138
17040,ID19069416
17040,ID29922475
17040,ID47516576
17042,ID54943417
17042,ID04024293
17042,ID12772269
17044,ID20583529
17044,ID40829672
17044,ID50363763
17046,ID49305920
17046,ID68551217
17046,ID41045213
17053,ID58736069
17053,ID77109783
17053,ID16471521
17061,ID53714569
17061,ID48320812
17061,ID65895816
17080,ID35636420
17080,ID36435508
17080,ID08861017
17085,ID73522592
17085,ID92025304
17085,ID96723928
17090,ID22601337
17090,ID94290377
17090,ID45934834
17091,ID27604162
17091,ID19069416
17091,ID29922475
17101,ID71202918
17101,ID10125616
17101,ID50561799
17107,ID73522592
17107,ID19237383
17107,ID71271210
17114,ID73522592
17114,ID19237383
17114,ID71271210
17138,ID22601337
17138,ID94290377
17138,ID78427417
17148,ID65707442
17148,ID30609679
17148,ID65629209
17155,ID22768508
17155,ID06037178
17155,ID14830097
17156,ID73522592
17156,ID92025304
17156,ID15091188
17167,ID21579257
17167,ID59732322
17167,ID23242709
17179,ID73615343
17179,ID05880216
17179,ID56106502
17180,ID73353411
17180,ID48310721
17180,ID59815017
17181,ID49305920
17181,ID89969639
17181,ID28960520
17182,ID27604162
17182,ID85047612
17182,ID90096740
17207,ID48142947
17207,ID44885217
17207,ID41757879
17226,ID72336161
17226,ID66988403
17226,ID50183000
17232,ID68928451
17232,ID97752197
17232,ID58868345
17233,ID57978417
17233,ID48136698
17233,ID34689226
17235,ID36080129
17235,ID59777466
17235,ID61240992
17241,ID58736069
17241,ID74421270
17241,ID45857820
17245,ID08950314
17245,ID68868056
17245,ID15678962
17247,ID22601337
17247,ID75782789
17247,ID62589187
17259,ID71202918
17259,ID61773910
17259,ID10125616
17267,ID03533746
17267,ID91472464
17267,ID85834234
17272,ID36080129
17272,ID50314771
17272,ID94789452
17273,ID16014628
17273,ID70142213
17273,ID15119037
17277,ID20583529
17277,ID74007955
17277,ID21551083
17295,ID45434939
17295,ID31787243
17295,ID01992995
17299,ID73522592
17299,ID44864353
17299,ID71271210
17320,ID20757185
17320,ID22785192
17320,ID96619053
17327,ID35636420
17327,ID80859484
17327,ID22189871
17342,ID26245690
17342,ID32983272
17342,ID16758013
17343,ID22601337
17343,ID62450514
17343,ID91487467
17346,ID21579257
17346,ID39767585
17346,ID07241546
17350,ID92025304
17350,ID54104353
17350,ID17485376
17354,ID72336161
17354,ID41829448
17354,ID82013902
17358,ID35776622
17358,ID16950580
17358,ID04456654
17359,ID51750235
17359,ID14681834
17359,ID69686401
17360,ID72336161
